"x"
NA
0.4375
39.4166666666667
42.0694444444444
46.1597222222222
53.5416666666667
38.2465277777778
NA
44.4826388888889
34.375
35.7777777777778
60.3541666666667
43.1458333333333
52.4236111111111
35.2048611111111
52.375
46.7083333333333
34.9166666666667
41.0729166666667
36.09375
30.6284722222222
46.7361111111111
30.9652777777778
29.0104166666667
8.65277777777778
23.5347222222222
35.1354166666667
39.7847222222222
17.4236111111111
34.09375
53.5208333333333
NA
36.8055555555556
36.7048611111111
NA
36.2465277777778
28.9375
44.7326388888889
11.1770833333333
NA
NA
43.7777777777778
37.3784722222222
25.4722222222222
NA
0.142361111111111
18.8923611111111
49.7881944444444
52.4652777777778
30.6979166666667
15.5277777777778
44.3993055555556
70.9270833333333
73.5902777777778
50.2708333333333
41.0902777777778
38.7569444444444
47.3819444444444
35.3576388888889
24.46875
NA
